Date,Stock,Close,day_of_month,month,quarter,week,Close_lag_1
2017-07-21,VALE3.SA,18.49,21.0,7.0,3.0,29.0,18.63
2017-07-24,VALE3.SA,18.89,24.0,7.0,3.0,30.0,18.49
2017-07-25,VALE3.SA,19.85,25.0,7.0,3.0,30.0,18.89
2017-07-26,VALE3.SA,19.24,26.0,7.0,3.0,30.0,19.85
2017-07-27,VALE3.SA,19.26,27.0,7.0,3.0,30.0,19.24
2017-07-28,VALE3.SA,19.68,28.0,7.0,3.0,30.0,19.26
2017-07-31,VALE3.SA,20.3,31.0,7.0,3.0,31.0,19.68
2017-08-01,VALE3.SA,20.15,1.0,8.0,3.0,31.0,20.3
2017-08-02,VALE3.SA,20.18,2.0,8.0,3.0,31.0,20.15
2017-08-03,VALE3.SA,19.9,3.0,8.0,3.0,31.0,20.18
2017-08-04,VALE3.SA,20.26,4.0,8.0,3.0,31.0,19.9
2017-08-07,VALE3.SA,21.03,7.0,8.0,3.0,32.0,20.26
2017-08-08,VALE3.SA,20.79,8.0,8.0,3.0,32.0,21.03
2017-08-09,VALE3.SA,20.7,9.0,8.0,3.0,32.0,20.79
2017-08-10,VALE3.SA,20.43,10.0,8.0,3.0,32.0,20.7
2017-08-11,VALE3.SA,19.98,11.0,8.0,3.0,32.0,20.43
2017-08-14,VALE3.SA,20.3,14.0,8.0,3.0,33.0,19.98
2017-08-15,VALE3.SA,20.19,15.0,8.0,3.0,33.0,20.3
2017-08-16,VALE3.SA,20.58,16.0,8.0,3.0,33.0,20.19
2017-08-17,VALE3.SA,20.24,17.0,8.0,3.0,33.0,20.58
2017-08-18,VALE3.SA,20.46,18.0,8.0,3.0,33.0,20.24
2017-08-21,VALE3.SA,20.59,21.0,8.0,3.0,34.0,20.46
2017-08-22,VALE3.SA,20.67,22.0,8.0,3.0,34.0,20.59
2017-08-23,VALE3.SA,21.11,23.0,8.0,3.0,34.0,20.67
2017-08-24,VALE3.SA,21.98,24.0,8.0,3.0,34.0,21.11
2017-08-25,VALE3.SA,21.94,25.0,8.0,3.0,34.0,21.98
2017-08-28,VALE3.SA,22.29,28.0,8.0,3.0,35.0,21.94
2017-08-29,VALE3.SA,22.34,29.0,8.0,3.0,35.0,22.29
2017-08-30,VALE3.SA,22.27,30.0,8.0,3.0,35.0,22.34
2017-08-31,VALE3.SA,22.75,31.0,8.0,3.0,35.0,22.27
2017-09-01,VALE3.SA,23.14,1.0,9.0,3.0,35.0,22.75
2017-09-04,VALE3.SA,23.42,4.0,9.0,3.0,36.0,23.14
2017-09-05,VALE3.SA,23.09,5.0,9.0,3.0,36.0,23.42
2017-09-06,VALE3.SA,23.22,6.0,9.0,3.0,36.0,23.09
2017-09-07,VALE3.SA,23.22,7.0,9.0,3.0,36.0,23.22
2017-09-08,VALE3.SA,22.37,8.0,9.0,3.0,36.0,23.22
2017-09-11,VALE3.SA,22.76,11.0,9.0,3.0,37.0,22.37
2017-09-12,VALE3.SA,22.87,12.0,9.0,3.0,37.0,22.76
2017-09-13,VALE3.SA,22.55,13.0,9.0,3.0,37.0,22.87
2017-09-14,VALE3.SA,21.81,14.0,9.0,3.0,37.0,22.55
2017-09-15,VALE3.SA,21.92,15.0,9.0,3.0,37.0,21.81
2017-09-18,VALE3.SA,22.22,18.0,9.0,3.0,38.0,21.92
2017-09-19,VALE3.SA,22.0,19.0,9.0,3.0,38.0,22.22
2017-09-20,VALE3.SA,21.52,20.0,9.0,3.0,38.0,22.0
2017-09-21,VALE3.SA,21.09,21.0,9.0,3.0,38.0,21.52
2017-09-22,VALE3.SA,20.7,22.0,9.0,3.0,38.0,21.09
2017-09-25,VALE3.SA,20.17,25.0,9.0,3.0,39.0,20.7
2017-09-26,VALE3.SA,20.43,26.0,9.0,3.0,39.0,20.17
2017-09-27,VALE3.SA,20.71,27.0,9.0,3.0,39.0,20.43
2017-09-28,VALE3.SA,20.59,28.0,9.0,3.0,39.0,20.71
2017-09-29,VALE3.SA,20.67,29.0,9.0,3.0,39.0,20.59
2017-10-02,VALE3.SA,20.69,2.0,10.0,4.0,40.0,20.67
2017-10-03,VALE3.SA,21.2,3.0,10.0,4.0,40.0,20.69
2017-10-04,VALE3.SA,21.15,4.0,10.0,4.0,40.0,21.2
2017-10-05,VALE3.SA,20.93,5.0,10.0,4.0,40.0,21.15
2017-10-06,VALE3.SA,20.85,6.0,10.0,4.0,40.0,20.93
2017-10-09,VALE3.SA,20.43,9.0,10.0,4.0,41.0,20.85
2017-10-10,VALE3.SA,20.32,10.0,10.0,4.0,41.0,20.43
2017-10-11,VALE3.SA,20.17,11.0,10.0,4.0,41.0,20.32
2017-10-12,VALE3.SA,20.17,12.0,10.0,4.0,41.0,20.17
2017-10-13,VALE3.SA,21.35,13.0,10.0,4.0,41.0,20.17
2017-10-16,VALE3.SA,21.63,16.0,10.0,4.0,42.0,21.35
2017-10-17,VALE3.SA,21.13,17.0,10.0,4.0,42.0,21.63
2017-10-18,VALE3.SA,20.93,18.0,10.0,4.0,42.0,21.13
2017-10-19,VALE3.SA,21.41,19.0,10.0,4.0,42.0,20.93
2017-10-20,VALE3.SA,21.37,20.0,10.0,4.0,42.0,21.41
2017-10-23,VALE3.SA,21.22,23.0,10.0,4.0,43.0,21.37
2017-10-24,VALE3.SA,21.94,24.0,10.0,4.0,43.0,21.22
2017-10-25,VALE3.SA,21.76,25.0,10.0,4.0,43.0,21.94
2017-10-26,VALE3.SA,21.19,26.0,10.0,4.0,43.0,21.76
2017-10-27,VALE3.SA,21.11,27.0,10.0,4.0,43.0,21.19
2017-10-30,VALE3.SA,20.98,30.0,10.0,4.0,44.0,21.11
2017-10-31,VALE3.SA,20.82,31.0,10.0,4.0,44.0,20.98
2017-11-01,VALE3.SA,21.29,1.0,11.0,4.0,44.0,20.82
2017-11-02,VALE3.SA,21.29,2.0,11.0,4.0,44.0,21.29
2017-11-03,VALE3.SA,21.76,3.0,11.0,4.0,44.0,21.29
2017-11-06,VALE3.SA,22.27,6.0,11.0,4.0,45.0,21.76
2017-11-07,VALE3.SA,21.74,7.0,11.0,4.0,45.0,22.27
2017-11-08,VALE3.SA,22.01,8.0,11.0,4.0,45.0,21.74
2017-11-09,VALE3.SA,21.28,9.0,11.0,4.0,45.0,22.01
2017-11-10,VALE3.SA,21.26,10.0,11.0,4.0,45.0,21.28
2017-11-13,VALE3.SA,21.5,13.0,11.0,4.0,46.0,21.26
2017-11-14,VALE3.SA,20.86,14.0,11.0,4.0,46.0,21.5
2017-11-15,VALE3.SA,20.86,15.0,11.0,4.0,46.0,20.86
2017-11-16,VALE3.SA,21.15,16.0,11.0,4.0,46.0,20.86
2017-11-17,VALE3.SA,21.35,17.0,11.0,4.0,46.0,21.15
2017-11-20,VALE3.SA,21.35,20.0,11.0,4.0,47.0,21.35
2017-11-21,VALE3.SA,22.09,21.0,11.0,4.0,47.0,21.35
2017-11-22,VALE3.SA,22.53,22.0,11.0,4.0,47.0,22.09
2017-11-23,VALE3.SA,22.83,23.0,11.0,4.0,47.0,22.53
2017-11-24,VALE3.SA,23.21,24.0,11.0,4.0,47.0,22.83
2017-11-27,VALE3.SA,22.97,27.0,11.0,4.0,48.0,23.21
2017-11-28,VALE3.SA,23.51,28.0,11.0,4.0,48.0,22.97
2017-11-29,VALE3.SA,23.16,29.0,11.0,4.0,48.0,23.51
2017-11-30,VALE3.SA,22.79,30.0,11.0,4.0,48.0,23.16
2017-12-01,VALE3.SA,23.01,1.0,12.0,4.0,48.0,22.79
2017-12-04,VALE3.SA,23.89,4.0,12.0,4.0,49.0,23.01
2017-12-05,VALE3.SA,23.36,5.0,12.0,4.0,49.0,23.89
2017-12-06,VALE3.SA,23.2,6.0,12.0,4.0,49.0,23.36
2017-12-07,VALE3.SA,22.92,7.0,12.0,4.0,49.0,23.2
2017-12-08,VALE3.SA,23.01,8.0,12.0,4.0,49.0,22.92
2017-12-11,VALE3.SA,23.2,11.0,12.0,4.0,50.0,23.01
2017-12-12,VALE3.SA,23.47,12.0,12.0,4.0,50.0,23.2
2017-12-13,VALE3.SA,23.42,13.0,12.0,4.0,50.0,23.47
2017-12-14,VALE3.SA,23.51,14.0,12.0,4.0,50.0,23.42
2017-12-15,VALE3.SA,23.93,15.0,12.0,4.0,50.0,23.51
2017-12-18,VALE3.SA,24.54,18.0,12.0,4.0,51.0,23.93
2017-12-19,VALE3.SA,24.55,19.0,12.0,4.0,51.0,24.54
2017-12-20,VALE3.SA,25.39,20.0,12.0,4.0,51.0,24.55
2017-12-21,VALE3.SA,25.77,21.0,12.0,4.0,51.0,25.39
2017-12-22,VALE3.SA,26.09,22.0,12.0,4.0,51.0,25.77
2017-12-25,VALE3.SA,26.09,25.0,12.0,4.0,52.0,26.09
2017-12-26,VALE3.SA,26.12,26.0,12.0,4.0,52.0,26.09
2017-12-27,VALE3.SA,26.13,27.0,12.0,4.0,52.0,26.12
2017-12-28,VALE3.SA,26.39,28.0,12.0,4.0,52.0,26.13
2017-12-29,VALE3.SA,26.39,29.0,12.0,4.0,52.0,26.39
2018-01-02,VALE3.SA,27.35,2.0,1.0,1.0,1.0,26.39
2018-01-03,VALE3.SA,27.19,3.0,1.0,1.0,1.0,27.35
2018-01-04,VALE3.SA,27.3,4.0,1.0,1.0,1.0,27.19
2018-01-05,VALE3.SA,27.72,5.0,1.0,1.0,1.0,27.3
2018-01-08,VALE3.SA,28.34,8.0,1.0,1.0,2.0,27.72
2018-01-09,VALE3.SA,28.24,9.0,1.0,1.0,2.0,28.34
2018-01-10,VALE3.SA,27.84,10.0,1.0,1.0,2.0,28.24
2018-01-11,VALE3.SA,28.39,11.0,1.0,1.0,2.0,27.84
2018-01-12,VALE3.SA,28.55,12.0,1.0,1.0,2.0,28.39
2018-01-15,VALE3.SA,28.5,15.0,1.0,1.0,3.0,28.55
2018-01-16,VALE3.SA,27.73,16.0,1.0,1.0,3.0,28.5
2018-01-17,VALE3.SA,28.29,17.0,1.0,1.0,3.0,27.73
2018-01-18,VALE3.SA,28.1,18.0,1.0,1.0,3.0,28.29
2018-01-19,VALE3.SA,28.11,19.0,1.0,1.0,3.0,28.1
2018-01-22,VALE3.SA,27.96,22.0,1.0,1.0,4.0,28.11
2018-01-23,VALE3.SA,26.83,23.0,1.0,1.0,4.0,27.96
2018-01-24,VALE3.SA,27.39,24.0,1.0,1.0,4.0,26.83
2018-01-25,VALE3.SA,27.39,25.0,1.0,1.0,4.0,27.39
2018-01-26,VALE3.SA,27.16,26.0,1.0,1.0,4.0,27.39
2018-01-29,VALE3.SA,27.46,29.0,1.0,1.0,5.0,27.16
2018-01-30,VALE3.SA,27.19,30.0,1.0,1.0,5.0,27.46
2018-01-31,VALE3.SA,27.17,31.0,1.0,1.0,5.0,27.19
2018-02-01,VALE3.SA,27.4,1.0,2.0,1.0,5.0,27.17
2018-02-02,VALE3.SA,26.75,2.0,2.0,1.0,5.0,27.4
2018-02-05,VALE3.SA,26.45,5.0,2.0,1.0,6.0,26.75
2018-02-06,VALE3.SA,27.84,6.0,2.0,1.0,6.0,26.45
2018-02-07,VALE3.SA,27.34,7.0,2.0,1.0,6.0,27.84
2018-02-08,VALE3.SA,27.27,8.0,2.0,1.0,6.0,27.34
2018-02-09,VALE3.SA,27.53,9.0,2.0,1.0,6.0,27.27
2018-02-14,VALE3.SA,29.18,14.0,2.0,1.0,7.0,27.53
2018-02-15,VALE3.SA,30.12,15.0,2.0,1.0,7.0,29.18
2018-02-16,VALE3.SA,30.18,16.0,2.0,1.0,7.0,30.12
2018-02-19,VALE3.SA,30.45,19.0,2.0,1.0,8.0,30.18
2018-02-20,VALE3.SA,29.84,20.0,2.0,1.0,8.0,30.45
2018-02-21,VALE3.SA,29.37,21.0,2.0,1.0,8.0,29.84
2018-02-22,VALE3.SA,29.94,22.0,2.0,1.0,8.0,29.37
2018-02-23,VALE3.SA,30.21,23.0,2.0,1.0,8.0,29.94
2018-02-26,VALE3.SA,31.07,26.0,2.0,1.0,9.0,30.21
2018-02-27,VALE3.SA,31.03,27.0,2.0,1.0,9.0,31.07
2018-02-28,VALE3.SA,29.53,28.0,2.0,1.0,9.0,31.03
2018-03-01,VALE3.SA,29.14,1.0,3.0,1.0,9.0,29.53
2018-03-02,VALE3.SA,28.68,2.0,3.0,1.0,9.0,29.14
2018-03-05,VALE3.SA,28.65,5.0,3.0,1.0,10.0,28.68
2018-03-06,VALE3.SA,28.51,6.0,3.0,1.0,10.0,28.65
2018-03-07,VALE3.SA,28.41,7.0,3.0,1.0,10.0,28.51
2018-03-08,VALE3.SA,27.49,8.0,3.0,1.0,10.0,28.41
2018-03-09,VALE3.SA,27.91,9.0,3.0,1.0,10.0,27.49
2018-03-12,VALE3.SA,28.15,12.0,3.0,1.0,11.0,27.91
2018-03-13,VALE3.SA,27.93,13.0,3.0,1.0,11.0,28.15
2018-03-14,VALE3.SA,28.24,14.0,3.0,1.0,11.0,27.93
2018-03-15,VALE3.SA,28.11,15.0,3.0,1.0,11.0,28.24
2018-03-16,VALE3.SA,28.05,16.0,3.0,1.0,11.0,28.11
2018-03-19,VALE3.SA,27.25,19.0,3.0,1.0,12.0,28.05
2018-03-20,VALE3.SA,27.58,20.0,3.0,1.0,12.0,27.25
2018-03-21,VALE3.SA,28.18,21.0,3.0,1.0,12.0,27.58
2018-03-22,VALE3.SA,27.8,22.0,3.0,1.0,12.0,28.18
2018-03-23,VALE3.SA,27.58,23.0,3.0,1.0,12.0,27.8
2018-03-26,VALE3.SA,27.85,26.0,3.0,1.0,13.0,27.58
2018-03-27,VALE3.SA,27.09,27.0,3.0,1.0,13.0,27.85
2018-03-28,VALE3.SA,27.54,28.0,3.0,1.0,13.0,27.09
2018-03-29,VALE3.SA,27.99,29.0,3.0,1.0,13.0,27.54
2018-04-02,VALE3.SA,28.51,2.0,4.0,2.0,14.0,27.99
2018-04-03,VALE3.SA,28.42,3.0,4.0,2.0,14.0,28.51
2018-04-04,VALE3.SA,28.21,4.0,4.0,2.0,14.0,28.42
2018-04-05,VALE3.SA,28.68,5.0,4.0,2.0,14.0,28.21
2018-04-06,VALE3.SA,28.34,6.0,4.0,2.0,14.0,28.68
2018-04-09,VALE3.SA,28.48,9.0,4.0,2.0,15.0,28.34
2018-04-10,VALE3.SA,29.73,10.0,4.0,2.0,15.0,28.48
2018-04-11,VALE3.SA,29.6,11.0,4.0,2.0,15.0,29.73
2018-04-12,VALE3.SA,29.71,12.0,4.0,2.0,15.0,29.6
2018-04-13,VALE3.SA,29.82,13.0,4.0,2.0,15.0,29.71
2018-04-16,VALE3.SA,29.53,16.0,4.0,2.0,16.0,29.82
2018-04-17,VALE3.SA,30.45,17.0,4.0,2.0,16.0,29.53
2018-04-18,VALE3.SA,31.48,18.0,4.0,2.0,16.0,30.45
2018-04-19,VALE3.SA,31.71,19.0,4.0,2.0,16.0,31.48
2018-04-20,VALE3.SA,31.58,20.0,4.0,2.0,16.0,31.71
2018-04-23,VALE3.SA,31.49,23.0,4.0,2.0,17.0,31.58
2018-04-24,VALE3.SA,32.03,24.0,4.0,2.0,17.0,31.49
2018-04-25,VALE3.SA,31.79,25.0,4.0,2.0,17.0,32.03
2018-04-26,VALE3.SA,32.29,26.0,4.0,2.0,17.0,31.79
2018-04-27,VALE3.SA,32.06,27.0,4.0,2.0,17.0,32.29
2018-04-30,VALE3.SA,32.27,30.0,4.0,2.0,18.0,32.06
2018-05-02,VALE3.SA,32.3,2.0,5.0,2.0,18.0,32.27
2018-05-03,VALE3.SA,32.55,3.0,5.0,2.0,18.0,32.3
2018-05-04,VALE3.SA,32.95,4.0,5.0,2.0,18.0,32.55
2018-05-07,VALE3.SA,32.65,7.0,5.0,2.0,19.0,32.95
2018-05-08,VALE3.SA,32.61,8.0,5.0,2.0,19.0,32.65
2018-05-09,VALE3.SA,33.32,9.0,5.0,2.0,19.0,32.61
2018-05-10,VALE3.SA,34.08,10.0,5.0,2.0,19.0,33.32
2018-05-11,VALE3.SA,34.89,11.0,5.0,2.0,19.0,34.08
2018-05-14,VALE3.SA,35.98,14.0,5.0,2.0,20.0,34.89
2018-05-15,VALE3.SA,36.23,15.0,5.0,2.0,20.0,35.98
2018-05-16,VALE3.SA,37.06,16.0,5.0,2.0,20.0,36.23
2018-05-17,VALE3.SA,36.72,17.0,5.0,2.0,20.0,37.06
2018-05-18,VALE3.SA,36.31,18.0,5.0,2.0,20.0,36.72
2018-05-21,VALE3.SA,35.14,21.0,5.0,2.0,21.0,36.31
2018-05-22,VALE3.SA,34.7,22.0,5.0,2.0,21.0,35.14
2018-05-23,VALE3.SA,34.44,23.0,5.0,2.0,21.0,34.7
2018-05-24,VALE3.SA,34.78,24.0,5.0,2.0,21.0,34.44
2018-05-25,VALE3.SA,34.13,25.0,5.0,2.0,21.0,34.78
2018-05-28,VALE3.SA,33.86,28.0,5.0,2.0,22.0,34.13
2018-05-29,VALE3.SA,33.26,29.0,5.0,2.0,22.0,33.86
2018-05-30,VALE3.SA,33.57,30.0,5.0,2.0,22.0,33.26
2018-06-01,VALE3.SA,34.98,1.0,6.0,2.0,22.0,33.57
2018-06-04,VALE3.SA,34.82,4.0,6.0,2.0,23.0,34.98
2018-06-05,VALE3.SA,35.62,5.0,6.0,2.0,23.0,34.82
2018-06-06,VALE3.SA,37.18,6.0,6.0,2.0,23.0,35.62
2018-06-07,VALE3.SA,36.05,7.0,6.0,2.0,23.0,37.18
2018-06-08,VALE3.SA,33.74,8.0,6.0,2.0,23.0,36.05
2018-06-11,VALE3.SA,33.71,11.0,6.0,2.0,24.0,33.74
2018-06-12,VALE3.SA,34.28,12.0,6.0,2.0,24.0,33.71
2018-06-13,VALE3.SA,34.18,13.0,6.0,2.0,24.0,34.28
2018-06-14,VALE3.SA,34.28,14.0,6.0,2.0,24.0,34.18
2018-06-15,VALE3.SA,32.57,15.0,6.0,2.0,24.0,34.28
2018-06-18,VALE3.SA,32.63,18.0,6.0,2.0,25.0,32.57
2018-06-19,VALE3.SA,32.02,19.0,6.0,2.0,25.0,32.63
2018-06-20,VALE3.SA,32.36,20.0,6.0,2.0,25.0,32.02
2018-06-21,VALE3.SA,31.3,21.0,6.0,2.0,25.0,32.36
2018-06-22,VALE3.SA,31.83,22.0,6.0,2.0,25.0,31.3
2018-06-25,VALE3.SA,31.27,25.0,6.0,2.0,26.0,31.83
2018-06-26,VALE3.SA,32.05,26.0,6.0,2.0,26.0,31.27
2018-06-27,VALE3.SA,31.92,27.0,6.0,2.0,26.0,32.05
2018-06-28,VALE3.SA,32.53,28.0,6.0,2.0,26.0,31.92
2018-06-29,VALE3.SA,32.88,29.0,6.0,2.0,26.0,32.53
2018-07-02,VALE3.SA,32.33,2.0,7.0,3.0,27.0,32.88
2018-07-03,VALE3.SA,31.8,3.0,7.0,3.0,27.0,32.33
2018-07-04,VALE3.SA,31.84,4.0,7.0,3.0,27.0,31.8
2018-07-05,VALE3.SA,32.95,5.0,7.0,3.0,27.0,31.84
2018-07-06,VALE3.SA,33.38,6.0,7.0,3.0,27.0,32.95
2018-07-10,VALE3.SA,32.84,10.0,7.0,3.0,28.0,33.38
2018-07-11,VALE3.SA,32.4,11.0,7.0,3.0,28.0,32.84
2018-07-12,VALE3.SA,33.45,12.0,7.0,3.0,28.0,32.4
2018-07-13,VALE3.SA,33.36,13.0,7.0,3.0,28.0,33.45
2018-07-16,VALE3.SA,33.15,16.0,7.0,3.0,29.0,33.36
2018-07-17,VALE3.SA,33.62,17.0,7.0,3.0,29.0,33.15
2018-07-18,VALE3.SA,34.11,18.0,7.0,3.0,29.0,33.62
2018-07-19,VALE3.SA,32.77,19.0,7.0,3.0,29.0,34.11
2018-07-20,VALE3.SA,32.3,20.0,7.0,3.0,29.0,32.77
2018-07-23,VALE3.SA,32.89,23.0,7.0,3.0,30.0,32.3
2018-07-24,VALE3.SA,34.02,24.0,7.0,3.0,30.0,32.89
2018-07-25,VALE3.SA,34.31,25.0,7.0,3.0,30.0,34.02
2018-07-26,VALE3.SA,34.99,26.0,7.0,3.0,30.0,34.31
2018-07-27,VALE3.SA,35.44,27.0,7.0,3.0,30.0,34.99
2018-07-30,VALE3.SA,36.02,30.0,7.0,3.0,31.0,35.44
2018-07-31,VALE3.SA,36.36,31.0,7.0,3.0,31.0,36.02
2018-08-01,VALE3.SA,35.18,1.0,8.0,3.0,31.0,36.36
2018-08-02,VALE3.SA,35.03,2.0,8.0,3.0,31.0,35.18
2018-08-03,VALE3.SA,35.85,3.0,8.0,3.0,31.0,35.03
2018-08-06,VALE3.SA,35.74,6.0,8.0,3.0,32.0,35.85
2018-08-07,VALE3.SA,35.98,7.0,8.0,3.0,32.0,35.74
2018-08-08,VALE3.SA,35.74,8.0,8.0,3.0,32.0,35.98
2018-08-09,VALE3.SA,35.36,9.0,8.0,3.0,32.0,35.74
2018-08-10,VALE3.SA,35.27,10.0,8.0,3.0,32.0,35.36
2018-08-13,VALE3.SA,35.66,13.0,8.0,3.0,33.0,35.27
2018-08-14,VALE3.SA,35.99,14.0,8.0,3.0,33.0,35.66
2018-08-15,VALE3.SA,34.39,15.0,8.0,3.0,33.0,35.99
2018-08-16,VALE3.SA,33.92,16.0,8.0,3.0,33.0,34.39
2018-08-17,VALE3.SA,34.65,17.0,8.0,3.0,33.0,33.92
2018-08-20,VALE3.SA,35.09,20.0,8.0,3.0,34.0,34.65
2018-08-21,VALE3.SA,35.29,21.0,8.0,3.0,34.0,35.09
2018-08-22,VALE3.SA,36.36,22.0,8.0,3.0,34.0,35.29
2018-08-23,VALE3.SA,36.39,23.0,8.0,3.0,34.0,36.36
2018-08-24,VALE3.SA,36.94,24.0,8.0,3.0,34.0,36.39
2018-08-27,VALE3.SA,37.97,27.0,8.0,3.0,35.0,36.94
2018-08-28,VALE3.SA,37.96,28.0,8.0,3.0,35.0,37.97
2018-08-29,VALE3.SA,37.67,29.0,8.0,3.0,35.0,37.96
2018-08-30,VALE3.SA,37.22,30.0,8.0,3.0,35.0,37.67
2018-08-31,VALE3.SA,36.58,31.0,8.0,3.0,35.0,37.22
2018-09-03,VALE3.SA,36.87,3.0,9.0,3.0,36.0,36.58
2018-09-04,VALE3.SA,35.47,4.0,9.0,3.0,36.0,36.87
2018-09-05,VALE3.SA,35.57,5.0,9.0,3.0,36.0,35.47
2018-09-06,VALE3.SA,36.48,6.0,9.0,3.0,36.0,35.57
2018-09-10,VALE3.SA,36.3,10.0,9.0,3.0,37.0,36.48
2018-09-11,VALE3.SA,35.87,11.0,9.0,3.0,37.0,36.3
2018-09-12,VALE3.SA,36.46,12.0,9.0,3.0,37.0,35.87
2018-09-13,VALE3.SA,36.68,13.0,9.0,3.0,37.0,36.46
2018-09-14,VALE3.SA,37.65,14.0,9.0,3.0,37.0,36.68
2018-09-17,VALE3.SA,37.54,17.0,9.0,3.0,38.0,37.65
2018-09-18,VALE3.SA,39.11,18.0,9.0,3.0,38.0,37.54
2018-09-19,VALE3.SA,39.96,19.0,9.0,3.0,38.0,39.11
2018-09-20,VALE3.SA,40.46,20.0,9.0,3.0,38.0,39.96
2018-09-21,VALE3.SA,41.62,21.0,9.0,3.0,38.0,40.46
2018-09-24,VALE3.SA,41.06,24.0,9.0,3.0,39.0,41.62
2018-09-25,VALE3.SA,42.43,25.0,9.0,3.0,39.0,41.06
2018-09-26,VALE3.SA,40.93,26.0,9.0,3.0,39.0,42.43
2018-09-27,VALE3.SA,40.57,27.0,9.0,3.0,39.0,40.93
2018-09-28,VALE3.SA,40.81,28.0,9.0,3.0,39.0,40.57
2018-10-01,VALE3.SA,41.2,1.0,10.0,4.0,40.0,40.81
2018-10-02,VALE3.SA,41.75,2.0,10.0,4.0,40.0,41.2
2018-10-03,VALE3.SA,40.89,3.0,10.0,4.0,40.0,41.75
2018-10-04,VALE3.SA,40.11,4.0,10.0,4.0,40.0,40.89
2018-10-05,VALE3.SA,39.22,5.0,10.0,4.0,40.0,40.11
2018-10-08,VALE3.SA,38.92,8.0,10.0,4.0,41.0,39.22
2018-10-09,VALE3.SA,39.36,9.0,10.0,4.0,41.0,38.92
2018-10-10,VALE3.SA,38.12,10.0,10.0,4.0,41.0,39.36
2018-10-11,VALE3.SA,38.53,11.0,10.0,4.0,41.0,38.12
2018-10-15,VALE3.SA,39.34,15.0,10.0,4.0,42.0,38.53
2018-10-16,VALE3.SA,39.36,16.0,10.0,4.0,42.0,39.34
2018-10-17,VALE3.SA,40.11,17.0,10.0,4.0,42.0,39.36
2018-10-18,VALE3.SA,38.54,18.0,10.0,4.0,42.0,40.11
2018-10-19,VALE3.SA,38.56,19.0,10.0,4.0,42.0,38.54
2018-10-22,VALE3.SA,39.82,22.0,10.0,4.0,43.0,38.56
2018-10-23,VALE3.SA,38.71,23.0,10.0,4.0,43.0,39.82
2018-10-24,VALE3.SA,37.13,24.0,10.0,4.0,43.0,38.71
2018-10-25,VALE3.SA,37.25,25.0,10.0,4.0,43.0,37.13
2018-10-26,VALE3.SA,37.93,26.0,10.0,4.0,43.0,37.25
2018-10-29,VALE3.SA,36.22,29.0,10.0,4.0,44.0,37.93
2018-10-30,VALE3.SA,36.75,30.0,10.0,4.0,44.0,36.22
2018-10-31,VALE3.SA,38.68,31.0,10.0,4.0,44.0,36.75
2018-11-01,VALE3.SA,39.22,1.0,11.0,4.0,44.0,38.68
2018-11-05,VALE3.SA,39.24,5.0,11.0,4.0,45.0,39.22
2018-11-06,VALE3.SA,39.04,6.0,11.0,4.0,45.0,39.24
2018-11-07,VALE3.SA,39.28,7.0,11.0,4.0,45.0,39.04
2018-11-08,VALE3.SA,38.9,8.0,11.0,4.0,45.0,39.28
2018-11-09,VALE3.SA,37.28,9.0,11.0,4.0,45.0,38.9
2018-11-12,VALE3.SA,37.41,12.0,11.0,4.0,46.0,37.28
2018-11-13,VALE3.SA,38.38,13.0,11.0,4.0,46.0,37.41
2018-11-14,VALE3.SA,37.63,14.0,11.0,4.0,46.0,38.38
2018-11-16,VALE3.SA,38.3,16.0,11.0,4.0,46.0,37.63
2018-11-19,VALE3.SA,37.77,19.0,11.0,4.0,47.0,38.3
2018-11-21,VALE3.SA,37.2,21.0,11.0,4.0,47.0,37.77
2018-11-22,VALE3.SA,36.86,22.0,11.0,4.0,47.0,37.2
2018-11-23,VALE3.SA,34.35,23.0,11.0,4.0,47.0,36.86
2018-11-26,VALE3.SA,34.19,26.0,11.0,4.0,48.0,34.35
2018-11-27,VALE3.SA,34.05,27.0,11.0,4.0,48.0,34.19
2018-11-28,VALE3.SA,35.68,28.0,11.0,4.0,48.0,34.05
2018-11-29,VALE3.SA,35.47,29.0,11.0,4.0,48.0,35.68
2018-11-30,VALE3.SA,36.02,30.0,11.0,4.0,48.0,35.47
2018-12-03,VALE3.SA,36.91,3.0,12.0,4.0,49.0,36.02
2018-12-04,VALE3.SA,36.07,4.0,12.0,4.0,49.0,36.91
2018-12-05,VALE3.SA,36.02,5.0,12.0,4.0,49.0,36.07
2018-12-06,VALE3.SA,35.68,6.0,12.0,4.0,49.0,36.02
2018-12-07,VALE3.SA,34.99,7.0,12.0,4.0,49.0,35.68
2018-12-10,VALE3.SA,34.24,10.0,12.0,4.0,50.0,34.99
2018-12-11,VALE3.SA,34.52,11.0,12.0,4.0,50.0,34.24
2018-12-12,VALE3.SA,34.36,12.0,12.0,4.0,50.0,34.52
2018-12-13,VALE3.SA,34.52,13.0,12.0,4.0,50.0,34.36
2018-12-14,VALE3.SA,34.71,14.0,12.0,4.0,50.0,34.52
2018-12-17,VALE3.SA,34.96,17.0,12.0,4.0,51.0,34.71
2018-12-18,VALE3.SA,35.09,18.0,12.0,4.0,51.0,34.96
2018-12-19,VALE3.SA,34.11,19.0,12.0,4.0,51.0,35.09
2018-12-20,VALE3.SA,33.98,20.0,12.0,4.0,51.0,34.11
